#{"t_start": 1700864018.9072733, "env_id": "QuadrotorPlusHoverEnv-v0"}
r,l,t
-33.041067,12,336.784889
-37.30246,14,336.828527
-46.812956,12,336.858551
-34.514957,18,336.900192
-26.875693,15,336.93554
-17.847808,15,336.981086
-32.512215,15,337.020359
-40.61427,15,337.047341
-41.366872,17,337.083564
-31.220592,20,337.148367
-30.021965,11,337.170255
-32.281943,15,337.205888
6.18774,17,337.250233
-34.929111,18,337.289505
-31.049312,11,337.31958
-28.586688,15,337.357998
-42.855831,12,337.380143
-40.296491,12,337.413459
-37.264369,11,337.441686
-12.425817,13,337.465379
-41.776587,19,337.507538
-29.424349,13,337.544618
-11.117212,13,337.583384
-29.192528,12,337.608486
-25.852223,16,337.640015
-34.115376,16,337.671901
-45.126606,15,337.700306
-32.869731,18,337.752868
-26.984849,17,337.797212
-49.999574,13,337.825847
-24.487196,16,337.872017
-29.284124,21,337.926194
-17.683004,18,337.961536
12.058243,15,338.00525
-14.546454,18,338.055599
0.655042,21,338.094861
-9.954851,14,338.120524
-22.141878,19,338.169139
-23.129584,12,338.212054
-23.801024,17,338.24521
10.488142,18,338.281137
0.744614,20,338.324587
-18.774456,16,338.378986
-38.638057,9,338.395299
-20.087238,22,338.44942
6.213948,17,338.484439
-6.425193,18,338.537134
-13.015034,14,338.563249
-22.875317,14,338.602901
-29.175142,9,338.621598
-42.99779,24,338.689152
-27.758646,19,338.740716
-18.004239,14,338.770998
-0.081855,17,338.804358
-47.254664,14,338.844749
-31.55138,12,338.867192
-32.330356,18,338.917127
-45.274941,18,338.952312
-51.075084,14,338.988893
-36.703962,12,339.030342
-26.061364,14,339.057496
-41.271394,12,339.078891
-31.034924,17,339.112285
-44.958197,14,339.150583
-41.017082,15,339.20094
-28.049834,15,339.232689
-32.591118,18,339.267464
-36.905942,13,339.300574
10.360036,23,339.369541
-30.893572,18,339.406016
-18.921689,16,339.437238
-34.746312,12,339.476773
-21.098947,16,339.524176
-26.397729,17,339.559054
-50.285458,18,339.593953
-31.166924,12,339.615354
-16.51602,14,339.655891
-37.084366,12,339.700825
-55.536466,14,339.72932
-33.28912,14,339.75749
-24.951301,14,339.801242
-54.194244,18,339.854931
-19.585866,19,339.893528
-40.327428,9,339.912828
-20.59661,13,339.94589
-41.525202,10,339.965054
-45.01127,16,340.021401
-35.468009,15,340.05331
-33.675204,15,340.09094
-28.725996,9,340.119198
5.337721,19,340.177716
-38.061165,10,340.197951
-9.248293,16,340.232305
-1.548377,16,340.275191
-27.1241,15,340.325065
-19.511294,12,340.350948
-1.957911,15,340.396961
-37.508491,10,340.415097
-30.135272,13,340.45307
-28.716455,15,340.481469
-11.739347,16,340.527657
48.649426,15,340.554675
-15.292194,16,340.602976
-57.320844,14,340.631189
-44.7409,12,340.668074
-47.844131,14,340.714377
-19.259282,15,340.747133
-41.337788,14,340.778117
-7.292581,16,340.809267
0.777963,13,340.839599
-33.004602,12,340.890069
-18.279832,15,340.919128
-36.21869,12,341.742186
-20.628063,14,341.773187
-19.318051,17,341.815187
-38.760925,12,341.854943
-34.722744,15,341.882419
-22.243912,21,341.926343
-41.813937,13,341.950783
-13.960688,19,341.994988
-22.379331,12,342.036461
-40.294241,17,342.071848
-33.875569,16,342.108253
2.302724,15,342.158415
-20.124658,11,342.180481
-25.650545,15,342.212571
-38.456144,18,342.248783
-27.431786,11,342.27094
-36.520856,14,342.301241
-22.865495,11,342.322414
-19.366327,14,342.379618
-23.146871,16,342.412283
-42.299015,18,342.447112
-29.180773,12,342.471936
-40.094049,10,342.491458
-27.347383,11,342.51494
2.77459,17,342.571835
-40.945802,8,342.596785
-13.648552,19,342.633155
-31.497369,11,342.654467
-41.672678,13,342.682406
-28.312857,16,342.733996
-39.596016,10,342.76246
-31.382006,24,342.805536
-46.629666,15,342.835252
-19.176946,15,342.888938
-36.406121,17,342.929676
-13.820984,16,342.959415
46.97226,16,342.990805
-17.978365,19,343.026952
-39.552969,14,343.053622
-27.719173,13,343.102437
-27.00556,14,343.14055
-45.133469,13,343.166696
-32.560988,15,343.197327
-26.543155,11,343.217561
-14.243502,16,343.248426
8.951337,19,343.303738
-26.394987,15,343.346311
-35.160487,15,343.376173
-31.175773,14,343.419569
-48.666164,17,343.4682
-31.359141,17,343.506499
-6.423486,15,343.542122
-18.916428,14,343.567999
-15.081441,15,343.602236
-32.738096,12,343.635116
-5.632338,14,343.676739
-39.586599,13,343.699972
-18.224759,16,343.733154
-30.516885,12,343.757108
-36.112373,15,343.799771
-30.558987,11,343.819254
-7.945688,20,343.875846
-22.386525,23,343.918707
8.17116,18,343.95127
0.390772,16,343.980223
-18.737122,19,344.01651
-34.24203,16,344.045522
-13.194316,16,344.076455
2.269416,21,344.13062
-34.073487,16,344.177829
-22.008588,23,344.221819
-26.706621,10,344.25436
-5.016683,13,344.278316
-8.243846,15,344.327774
-36.787271,21,344.368727
-27.063627,13,344.403255
-12.551704,13,344.453201
-12.739296,12,344.475586
-30.415683,14,344.503006
-51.218477,13,344.532218
-17.101325,17,344.591967
-28.328518,10,344.612345
-42.155085,22,344.655777
-26.903724,12,344.677857
-12.466481,13,344.731112
-44.109264,15,344.760273
-35.542496,10,344.779413
-9.308379,14,344.804505
-40.22183,18,344.839702
-9.436808,13,344.865723
-18.88187,14,344.922178
-27.514852,18,344.959227
-10.27201,19,345.008672
-2.621499,17,345.059417
-40.040612,13,345.086728
-39.689895,13,345.116009
-29.044876,11,345.136175
-50.877244,17,345.17659
-39.950837,17,345.230222
-25.214062,20,345.271904
-10.7122,14,345.302278
-11.550611,17,345.339997
-55.238819,16,345.392995
-30.993023,16,345.432539
-33.584171,12,345.461308
-26.542552,17,345.504412
-40.211547,12,345.532174
-25.932105,10,345.551982
-43.868375,8,345.585396
-35.144491,10,345.604133
-23.39632,11,345.633201
-12.508853,14,345.661776
-25.602238,15,345.689169
-38.837524,12,345.718008
-44.862272,12,345.759285
-12.238112,17,345.80136
-50.121294,16,345.832515
-22.755163,13,345.857479
-43.750949,10,345.876247
-35.853556,11,345.90536
-38.230052,18,345.966631
-39.107488,14,346.003324
-28.302409,12,346.02711
-37.235014,17,346.062605
-16.841101,12,346.107331
6.790382,18,346.148487
-40.586208,13,346.173182
-28.026374,16,346.203386
-37.318528,16,346.235078
-10.041081,16,346.264086
-34.746192,15,346.315361
-24.528173,12,346.348462
-1.444192,20,346.388199
-2.414318,20,346.442792
-5.941524,16,346.48652
-24.13924,13,347.280004
-36.176228,13,347.305039
-27.371805,16,347.33432
-19.597616,14,347.361212
-25.944188,12,347.399535
-14.781041,16,347.449207
-45.135925,13,347.475247
-41.458187,11,347.495502
-20.654975,18,347.530703
-26.138777,11,347.560818
-36.058804,17,347.612517
18.796969,17,347.64645
-27.97919,12,347.667818
-28.252584,15,347.695168
-21.050497,12,347.717552
13.819486,20,347.764641
-15.222399,15,347.812929
-24.07214,11,347.833137
-16.384764,11,347.86095
-2.857504,14,347.889843
-41.980497,8,347.904903
-35.304423,13,347.932791
-1.815515,16,347.9875
-22.202526,13,348.02066
-13.416935,17,348.053602
-17.170289,21,348.093549
-38.472367,13,348.119324
-26.813582,24,348.164342
-52.260458,12,348.21058
11.221126,15,348.252455
-9.671308,18,348.286571
-35.571658,23,348.348317
-12.860088,19,348.395666
-39.031462,11,348.419375
-51.424776,18,348.455359
-27.07365,14,348.485093
-20.41651,19,348.536502
-22.985441,15,348.581244
-11.113565,17,348.613005
-5.654351,15,348.640916
-25.800025,11,348.662255
-27.440698,13,348.688381
-27.788936,13,348.736812
-36.062976,18,348.780485
-30.615966,15,348.80951
-13.398459,17,348.846274
-12.040718,20,348.91574
-5.836579,15,348.943786
-42.009046,10,348.965335
-28.775781,11,348.986076
-10.221193,17,349.018202
-31.552071,17,349.068817
-24.765413,13,349.094066
-45.872116,12,349.129879
-10.215525,18,349.164045
-23.346672,13,349.205871
-38.701542,21,349.261268
-15.74345,14,349.288208
-26.825255,17,349.32102
0.041203,18,349.376672
-33.496612,9,349.393882
-31.217475,12,349.426587
-6.859209,16,349.457369
-40.064302,11,349.477599
-36.417498,12,349.520637
-45.879857,16,349.562285
1.22891,18,349.597265
-41.800163,11,349.630325
-43.638178,9,349.646561
-28.216872,18,349.688271
-3.997306,16,349.730998
-18.66009,14,349.776759
-37.99973,12,349.800021
-26.763628,15,349.826812
-33.392693,14,349.855504
-11.838105,18,349.897675
-44.520715,14,349.945555
0.488924,17,349.980483
-44.073318,18,350.014702
-48.790669,15,350.049914
5.958129,16,350.103059
-28.47507,15,350.133136
-45.803811,17,350.164883
-50.376579,11,350.185266
0.645496,16,350.222121
-8.479913,16,350.276658
-13.695145,17,350.31026
-35.964217,8,350.324247
-41.186916,11,350.346135
-28.451324,11,350.36856
0.27034,17,350.398323
-3.082566,15,350.456036
-7.460616,20,350.498019
-39.466491,12,350.540363
-30.355656,12,350.574003
-28.437103,19,350.614598
-16.562717,19,350.661682
-20.491776,18,350.708642
-1.098104,15,350.749731
9.297518,21,350.802392
-31.602138,9,350.825926
-27.074693,12,350.847349
-0.858552,15,350.886351
-39.030592,10,350.911913
-39.395543,13,350.944151
-16.984278,16,350.993665
-23.074004,16,351.028085
-29.702366,12,351.050996
-28.197312,19,351.096049
-17.844089,17,351.133669
9.265887,22,351.2078
-22.84285,19,351.245654
-37.127241,17,351.280673
-16.732645,16,351.319727
-27.081358,14,351.370665
-29.304345,15,351.398502
-29.232267,10,351.425332
-42.758193,11,351.472012
-4.043987,16,351.501006
-26.63495,15,351.532697
-0.020584,15,351.564535
-25.84391,12,351.618216
-32.299365,11,351.641341
-39.105592,12,351.66364
-30.144116,11,351.686115
-35.030807,17,351.744915
-9.14167,13,351.809962
-33.978531,16,351.838806
-24.971439,13,351.864422
-10.836022,19,351.901083
-34.973125,18,351.952891
2.210702,15,351.994274
-37.288423,9,352.012378
1.018306,17,352.0446
-23.245837,16,352.074351
-24.425575,16,352.967277
-0.542601,15,352.995334
-28.47781,12,353.017644
-10.782489,14,353.043583
-37.233332,16,353.09936
-13.25723,20,353.141807
-47.968301,11,353.163497
-8.03312,16,353.193859
-59.739376,16,353.248228
-23.945788,13,353.281917
-40.841898,10,353.299644
-7.807927,16,353.330607
-37.261758,19,353.365541
-21.442598,15,353.411584
-8.439647,14,353.452056
-14.680102,18,353.48562
-27.685924,15,353.514852
-24.946929,12,353.537667
-22.845156,13,353.56347
-35.179319,14,353.59449
1.840547,21,353.645874
8.167325,20,353.704368
-37.41819,13,353.729712
-31.546006,12,353.76294
-45.884409,13,353.790758
-42.010183,11,353.830694
-8.826242,16,353.8623
-49.753963,18,353.896964
-29.600407,11,353.920275
-24.922278,17,353.963439
-35.421361,12,353.985004
-8.002588,17,354.041186
-12.941057,17,354.075322
-19.01769,14,354.103036
-48.728772,13,354.135916
-7.818054,15,354.184279
-7.807553,13,354.20822
-35.151359,18,354.251208
-45.077141,11,354.275294
-45.170959,12,354.300695
-5.983948,18,354.354404
-35.551866,11,354.374676
-40.272314,16,354.418341
-6.860992,14,354.446785
-21.67601,12,354.469398
-28.157216,11,354.493255
-45.256655,13,354.517349
-35.647057,13,354.56223
-18.084974,11,354.596134
-17.680654,15,354.625696
-35.776571,8,354.64229
-29.740025,12,354.667187
-24.218255,12,354.689276
-15.175525,15,354.718976
-27.253366,18,354.754234
-41.67746,17,354.809519
1.936097,21,354.856513
-20.545872,16,354.886706
-23.85824,12,354.932638
-49.834757,16,354.971855
-34.696235,16,355.001263
-11.159966,16,355.030332
-32.49954,12,355.051973
-22.077006,13,355.077678
-17.831722,17,355.13243
-45.819898,11,355.163206
-48.375573,12,355.185202
-32.416512,15,355.215032
8.495905,20,355.252856
-8.706101,18,355.285685
-39.839045,17,355.338633
-2.618527,17,355.381607
-54.247334,13,355.405436
-44.323719,14,355.452828
-29.07179,21,355.504588
-31.401122,15,355.535269
-13.926357,14,355.577607
-21.092633,18,355.627666
-52.060053,21,355.667094
-12.736762,18,355.702047
-8.851601,15,355.743348
-31.805328,17,355.791855
-31.631462,15,355.8193
-9.4305,13,355.845124
10.842709,19,355.88094
-40.919083,17,355.926039
-10.170206,17,355.971624
5.175181,18,356.004775
-22.755885,13,356.030237
-22.059542,12,356.067942
-19.992634,16,356.097404
-17.399456,20,356.156755
-29.260356,12,356.179257
-32.504966,11,356.200752
-39.104009,20,356.251949
-40.274557,10,356.292889
-9.070175,20,356.330328
-41.382514,10,356.349255
-28.031189,12,356.380544
-27.211107,9,356.422318
-44.330105,21,356.464343
-60.950505,15,356.500949
-15.138458,14,356.532408
-32.198151,12,356.556105
-51.316666,14,356.612444
-19.321658,18,356.651793
-39.488482,10,356.680731
-28.503322,12,356.707462
-23.08806,16,356.737317
-10.976981,15,356.787494
-36.279074,16,356.835788
-18.341932,15,356.872789
-44.757424,9,356.897018
-72.691094,17,356.955463
-24.074941,15,356.988959
-26.869991,20,357.027626
-9.666115,13,357.052098
-26.642885,14,357.102518
-15.002979,11,357.131335
-42.899888,17,357.163488
-5.777555,16,357.217694
-40.664543,16,357.258579
-31.122858,16,357.289163
-32.630896,17,357.320812
-43.94627,14,357.345783
-13.026233,15,357.373706
-44.000648,14,357.3999
-37.861278,17,357.451412
-43.46014,13,357.487216
-16.411315,17,357.518163
-21.495733,21,357.562766
-53.584574,12,357.584928
-30.711174,15,357.632744
-28.939829,17,357.676367
-37.980567,11,358.509999
-36.371878,9,358.526231
-51.376488,15,358.579651
-35.413261,13,358.613112
-22.214388,13,358.636017
-7.229914,15,358.665464
-25.776098,15,358.694636
-31.481558,19,358.752086
-15.12319,14,358.792025
-27.871286,18,358.844205
-38.667888,11,358.880097
-49.032236,15,358.927525
-29.503509,16,358.957378
-21.737817,18,359.005184
-34.35334,10,359.024835
-16.490391,18,359.06968
-10.797887,19,359.125401
-44.423134,12,359.158567
-1.93072,16,359.211225
-30.979273,14,359.238789
-29.272428,15,359.268004
-23.898372,17,359.301932
-12.245098,14,359.336581
-25.389744,15,359.392498
-18.939174,17,359.427619
-34.246571,10,359.448678
-31.157528,10,359.468145
-30.58818,9,359.488664
-24.62086,12,359.509938
-0.151953,19,359.573011
-31.903624,14,359.603756
-17.696866,16,359.632046
-23.923282,15,359.660037
-10.903395,13,359.705001
-22.394809,16,359.751105
-19.028579,17,359.79135
-37.150968,14,359.818172
-11.902041,12,359.848389
-4.131005,14,359.882087
-21.864953,19,359.931984
-23.945627,15,359.965332
-43.344041,11,359.991766
-29.76963,16,360.033547
-18.115997,15,360.061667
-24.765465,15,360.104785
28.571815,17,360.14204
-20.76434,10,360.164197
-41.496382,12,360.19889
-32.115517,16,360.229404
-30.624439,15,360.276492
-19.083794,23,360.323438
-36.463358,8,360.338612
-21.78815,18,360.388227
-10.589526,18,360.438106
-14.657605,15,360.466313
-25.150488,11,360.487685
-39.892365,14,360.512639
-13.220878,11,360.5341
-40.41474,15,360.563103
-25.129019,17,360.607871
-35.344609,12,360.629104
-31.1237,14,360.673995
-43.935635,17,360.706141
-27.155961,10,360.726177
-35.278102,14,360.764781
-25.740207,14,360.79206
-47.112701,13,360.837333
-33.722367,14,360.866163
14.708761,18,360.900226
-7.536535,22,360.946122
-35.408075,19,361.005256
-6.728192,19,361.045271
-43.306162,17,361.080303
-2.490596,20,361.118235
-15.121333,14,361.167813
-19.88163,15,361.208884
-8.760386,19,361.244122
-21.370579,15,361.272894
-33.045196,10,361.293255
-33.07124,9,361.309545
-52.061565,16,361.340084
-26.904787,13,361.380405
-28.84862,14,361.422617
-21.283353,14,361.447313
-18.36422,14,361.475265
-43.795776,12,361.501102
-21.256826,14,361.525121
-17.573528,15,361.561669
-22.202369,16,361.614414
-31.627337,13,361.641207
-29.59099,8,361.656851
-22.458881,14,361.68595
-8.776055,14,361.720076
-20.167414,15,361.77293
-14.456134,13,361.801811
-44.620475,20,361.848963
4.821654,21,361.910997
-61.538499,17,361.942978
-56.445058,18,361.984812
-40.644297,9,362.025962
-29.624042,21,362.066221
-27.625264,17,362.099802
3.465879,17,362.134494
-44.951109,22,362.180758
-13.607528,14,362.218973
-28.473614,17,362.261176
-26.860872,13,362.299804
-7.958565,21,362.343493
-32.572522,13,362.376172
-26.660942,16,362.421354
-8.137161,14,362.448004
-10.892497,15,362.487308
-38.127808,14,362.518275
-39.099029,17,362.552015
-26.849011,15,362.595073
-45.369759,12,362.632831
-5.69673,14,362.660273
-19.587607,17,362.696365
-12.524851,19,362.736996
-43.103946,12,362.772926
-32.49395,13,362.813849
-50.499973,12,362.841814
-37.365289,15,362.871025
-34.059515,15,362.898169
-35.895719,13,362.937955
-6.766684,21,362.994108
-38.633871,16,363.025055
-11.471366,15,363.054055
-38.492451,13,363.089532
-19.916569,11,363.109633
-36.54193,16,363.158857
-6.404279,15,363.186816
-38.034693,15,363.217743
-32.94433,15,363.257241
-1.464985,14,363.305777
-28.366972,14,364.206179
-7.149582,16,364.268499
-35.375899,13,364.295622
-13.963173,14,364.325175
-37.274839,12,364.347237
-28.665995,17,364.408112
-18.64155,14,364.434867
-32.49728,17,364.467766
-30.21365,20,364.534203
-37.035071,9,364.555199
-24.891936,17,364.588707
-33.090524,13,364.612829
-1.7927,18,364.67389
-27.094624,13,364.702032
-19.916415,17,364.733516
-5.903687,20,364.768883
-51.707797,12,364.794006
-14.508925,14,364.844278
-37.963293,13,364.868102
-10.129852,16,364.906832
-19.236158,21,364.950372
-10.59355,15,365.005378
-6.247502,15,365.04157
-39.8496,10,365.06254
-18.98891,12,365.087409
-48.480372,16,365.146599
-32.822004,16,365.174059
-41.369098,13,365.204213
-50.491537,14,365.232107
-7.9271,21,365.297078
-44.395195,13,365.329684
-51.323425,14,365.358176
-48.468012,16,365.41392
-29.773545,10,365.434042
-6.19566,18,365.47984
-22.271169,15,365.510556
-30.837214,15,365.557286
-43.529986,18,365.596662
-46.469421,17,365.642821
-34.694744,12,365.668459
-44.038551,17,365.706345
-39.544779,14,365.748182
-29.800984,12,365.772815
-40.297809,15,365.806037
-22.194243,14,365.842711
-35.237918,11,365.865548
-16.76833,14,365.905321
-29.689345,13,365.930714
-16.024664,14,365.970387
-36.151456,16,366.004053
2.899844,18,366.040841
-21.982751,13,366.080387
-17.928444,13,366.103638
-33.653361,15,366.146203
-32.696521,16,366.177568
-36.258447,8,366.208938
-45.815489,18,366.259177
-10.593352,12,366.2809
-29.441585,15,366.312531
-14.824922,12,366.337141
-39.320495,15,366.374481
-48.457137,13,366.39784
-45.394773,20,366.457532
-29.278333,13,366.480261
-62.015545,15,366.515031
-39.805956,14,366.566112
-11.428027,16,366.598774
-46.879846,13,366.621469
-28.365556,11,366.642973
-21.840574,15,366.674868
-32.501594,12,366.727039
-21.617,14,366.753436
-39.615488,8,366.771238
6.184805,18,366.808165
-29.759023,12,366.857592
-30.791896,15,366.884577
-29.534664,10,366.905212
1.31095,19,366.94495
-16.163448,13,366.969649
-44.727381,12,366.990563
3.570239,18,367.021888
-42.956133,14,367.072814
-49.638858,14,367.104804
-32.080087,15,367.133567
-40.036183,9,367.151806
-21.02288,12,367.203947
-36.860926,15,367.235665
-5.690008,15,367.265217
-37.775821,12,367.287486
-23.276375,17,367.319392
-36.409908,12,367.368995
-49.617525,10,367.395397
-27.170388,12,367.416472
-16.768951,18,367.452775
-37.130306,10,367.498266
-38.505335,10,367.525511
-38.276517,10,367.54339
-45.046982,11,367.565357
-42.001457,11,367.58596
-22.99096,19,367.621356
-28.650403,18,367.654415
-22.644474,17,367.686459
-27.744269,13,367.712196
-42.496959,18,367.753444
-29.777981,16,367.793164
-20.337372,15,367.841706
-39.783916,11,367.867381
-22.887754,16,367.901001
-16.617613,14,367.928949
-34.918903,16,367.96373
-23.768305,14,368.014694
2.496623,16,368.047187
-28.771286,17,368.08341
-2.101375,17,368.124871
-39.190937,14,368.165566
-12.660599,16,368.203541
-18.166734,11,368.224686
-60.879831,17,368.269095
-39.782017,21,368.330933
-31.940687,18,368.375922
-29.087033,14,368.416966
-14.889138,20,368.456717
-34.828374,14,368.481761
-36.425281,10,368.501793
-32.488161,11,368.538752
-21.371648,12,368.561058
-24.904763,17,368.608452
-33.886883,14,368.638999
-27.38185,11,368.674155
-48.220656,14,368.699555
-35.684968,15,368.741581
-38.589829,12,368.767626
-42.740493,12,368.791637
-11.720059,15,368.836954
-32.946128,10,368.855252
-19.320209,17,368.902452
-30.034215,13,368.926691
-43.776121,15,368.955011
-33.106057,10,368.973029
-34.490911,11,369.843713
-7.729708,19,369.886017
-26.03745,13,369.928124
-34.703002,12,369.95055
-22.749248,18,369.987815
-14.631196,14,370.017442
-34.034029,17,370.053757
-27.990024,12,370.098486
-23.509063,16,370.132375
-6.647589,21,370.172294
-55.192071,17,370.217875
-2.886446,13,370.240753
-17.416907,12,370.2779
-17.747764,13,370.304491
1.007753,19,370.341337
-46.846607,12,370.363406
-30.573157,12,370.400328
-9.347714,15,370.444687
-21.916767,26,370.507014
1.338321,19,370.560702
-53.934482,15,370.591975
-31.573249,15,370.631779
-19.674284,13,370.712176
-36.351193,16,370.74293
-35.222798,12,370.76366
-17.093579,17,370.797019
-34.915815,8,370.822404
-40.773705,12,370.869604
-34.290082,15,370.900405
-33.763607,17,370.941568
-45.062303,16,370.979054
-35.278935,14,371.006953
-26.112537,14,371.046363
-0.05882,15,371.089834
-43.084356,11,371.1136
-27.702408,20,371.158727
-15.579481,15,371.192076
-38.497917,16,371.227211
-1.632279,16,371.275387
-0.521229,18,371.321378
-23.207982,16,371.355882
-16.456265,13,371.380838
-10.703434,20,371.451094
-47.762581,12,371.473404
-42.118537,13,371.500884
-21.639994,14,371.558244
-24.107358,16,371.592495
-41.055576,16,371.628461
-34.822496,14,371.65327
-40.705653,17,371.693999
-59.133398,14,371.742652
-27.84543,12,371.778196
-39.31588,17,371.813113
-45.421178,12,371.836139
-41.116874,12,371.85774
-35.20084,17,371.88833
-7.322432,17,371.936996
-13.380619,15,371.980134
-5.440877,17,372.027228
-25.922591,12,372.069309
-14.701182,11,372.089078
-36.3331,10,372.11254
-27.231228,13,372.140193
-4.308173,15,372.16669
-8.23668,17,372.204002
-16.263171,20,372.264771
-43.844866,14,372.293397
-25.353072,16,372.329345
-18.759385,14,372.38572
-4.98243,18,372.419813
-35.739566,12,372.44298
-53.007759,16,372.472718
-28.402074,16,372.501045
-13.318656,24,372.546496
-34.456835,14,372.573625
-35.277386,15,372.599268
-26.092101,18,372.634135
-33.010945,11,372.654112
-24.493997,12,372.697009
-31.381787,18,372.744033
-22.573634,15,372.776668
6.863851,16,372.805673
-1.508418,15,372.850388
-30.772961,16,372.897193
-34.153084,18,372.932342
-32.171847,15,372.961735
-30.538031,21,373.014082
-25.515824,15,373.061888
-24.960476,14,373.090946
-36.799371,10,373.112841
-22.52476,17,373.154477
-16.116487,12,373.176753
-26.190054,13,373.220758
-1.441959,21,373.271437
-45.40851,13,373.310101
-14.367132,16,373.349457
-29.530952,13,373.389803
-31.714887,15,373.418483
-44.628183,16,373.460733
-27.475411,17,373.499953
-27.479995,13,373.544684
-23.05655,17,373.585355
-4.485033,20,373.627827
-24.801716,13,373.657512
-40.574096,13,373.696516
-11.389973,20,373.747761
-11.873461,19,373.790598
-31.001957,14,373.831539
-21.72921,14,373.870724
-2.862303,17,373.903661
-54.362967,13,373.928075
-31.058559,16,373.964414
-23.738887,15,373.99454
-21.36336,17,374.042864
-21.331087,18,374.088992
5.978929,23,374.13779
-16.1473,12,374.159209
-27.652127,13,374.196778
-26.052963,14,374.240254
-34.26652,11,374.26061
-32.361125,16,374.292604
-3.644931,15,374.320634
-29.500962,12,374.352489
-3.065857,17,374.404082
-27.630157,13,374.427985
-47.025609,15,374.458678
3.923707,18,374.498374
-30.78823,10,374.545127
-46.306409,16,374.57721
-28.032117,11,374.596605
-40.448087,14,374.624122
-29.863292,16,374.655593
3.901168,19,375.501835
-27.844693,15,375.549685
-40.151622,15,375.578806
-7.04634,19,375.615691
-7.004917,16,375.654441
-27.440241,15,375.682761
-43.231326,13,375.731807
-9.80388,19,375.768731
-36.312889,16,375.800358
-23.5284,19,375.84061
-32.386274,19,375.900608
-10.54475,19,375.937588
-20.929475,19,375.976395
-55.54048,18,376.014056
-20.751807,15,376.066345
-24.224467,16,376.100045
-27.209211,13,376.127098
-27.489773,14,376.153032
-57.504178,17,376.211278
-10.555896,16,376.241112
-21.653963,11,376.267097
7.789123,16,376.325907
-36.292866,9,376.348055
2.560106,15,376.37696
-11.853302,18,376.411038
-4.982958,14,376.466553
-34.980185,12,376.493012
-12.852099,16,376.546485
-2.9007,16,376.587376
-40.011933,15,376.62728
-45.054923,15,376.658478
-19.587178,14,376.686364
-15.273461,14,376.721406
-46.701491,16,376.760885
-48.383957,12,376.787565
-51.555007,17,376.83993
-14.918144,16,376.871834
-32.218891,10,376.902013
-19.441901,11,376.923548
-29.315334,10,376.950655
-43.388849,19,377.000172
-22.8625,18,377.039738
-21.659063,12,377.067397
-32.476692,14,377.093403
-39.807617,13,377.129517
-14.751321,18,377.177793
-15.873287,14,377.211151
-22.192236,15,377.242869
-36.819367,16,377.290224
-28.296711,12,377.311517
-32.325384,16,377.350243
-23.991781,17,377.386278
-13.433165,15,377.414566
-39.213057,17,377.445477
-21.37536,14,377.488757
-40.719062,15,377.531752
-21.049891,12,377.55324
-11.301679,15,377.585712
-32.46603,12,377.615852
-3.792085,17,377.661901
-30.305777,11,377.684998
-24.9345,18,377.730184
-47.307491,14,377.757116
-50.248891,17,377.797643
-14.50728,16,377.837069
-36.27707,18,377.878715
-9.938129,18,377.92367
-32.755067,10,377.947862
-29.041735,19,377.98985
-5.279807,13,378.024315
-32.348974,17,378.067324
-28.735712,14,378.093132
-34.962284,10,378.116395
-33.385948,15,378.150764
-14.705572,12,378.188709
-15.011303,16,378.217903
-35.599976,11,378.249065
-47.309065,14,378.277882
-11.480446,19,378.312679
-26.904682,10,378.33058
-13.806141,14,378.377784
-13.660362,15,378.420169
-37.667987,16,378.451515
-13.514974,23,378.510288
-53.784521,14,378.55548
-51.913176,16,378.588952
-33.676882,13,378.616044
-14.04325,15,378.644512
-23.618151,19,378.679441
-41.175643,11,378.699779
-45.966592,17,378.732406
-33.67511,14,378.759165
-31.957082,10,378.78485
-32.721538,10,378.802213
-30.171796,15,378.854201
-33.592291,10,378.880201
-56.367539,19,378.918475
-36.893588,19,378.962407
-25.38746,11,379.005553
-9.414092,14,379.032244
-27.907466,13,379.06049
25.472787,24,379.116659
-18.483951,14,379.143343
-52.46109,14,379.193526
-29.357385,23,379.247073
-22.607916,17,379.279986
-8.141678,14,379.307045
-5.067162,12,379.350243
-26.391884,21,379.403087
-19.489965,18,379.438233
-15.825185,13,379.463492
-15.058191,16,379.49662
-28.692542,14,379.524445
-30.801573,12,379.548064
-23.292508,15,379.575474
-10.580063,15,379.605529
-9.931632,23,379.6505
-14.681862,13,379.674885
-40.826434,12,379.702309
-33.97985,15,379.754781
-49.925285,10,379.773983
-34.60908,11,379.800827
-42.980451,18,379.837118
-33.302704,18,379.87114
-19.423788,15,379.920811
-68.392609,21,379.967732
-43.366457,13,379.993345
-32.330212,10,380.011701
-39.43715,11,380.032664
-37.095955,15,380.060842
-8.63413,17,380.092679
-40.848073,10,380.112383
-32.062579,18,380.162948
-32.727282,19,381.015147
-6.885748,20,381.054139
-62.849599,16,381.10435
-33.62422,12,381.140443
-11.609044,14,381.171027
-31.359022,12,381.19996
-35.426978,15,381.226815
-40.651435,12,381.262475
-36.521846,9,381.297274
-34.403702,18,381.335447
-30.032089,17,381.37024
-25.516839,14,381.395458
-56.878857,15,381.430695
-29.99723,13,381.47362
-19.661496,17,381.510945
-39.226005,20,381.54803
-32.79045,15,381.580491
-26.071802,17,381.640901
-9.812975,17,381.674381
-37.063469,9,381.690914
-22.633821,16,381.722998
-35.628867,12,381.747949
