0,0,0,0,0,0,0,0,0
0,0,0.018889,0,0,0,0,0,0
0,0,0.037778,0,0,0,0,0,0
0,0,0.056667,0,0,0,0,0,0
0,0,0.075556,0,0,0,0,0,0
0,0,0.094444,0,0,0,0,0,0
0,0,0.11333,0,0,0,0,0,0
0,0,0.13222,0,0,0,0,0,0
0,0,0.15111,0,0,0,0,0,0
0,0,0.17,0,0,0,0,0,0
0,0,0.18889,0,0,0,0,0,0
0,0,0.20778,0,0,0,0,0,0
0,0,0.22667,0,0,0,0,0,0
0,0,0.24556,0,0,0,0,0,0
0,0,0.26444,0,0,0,0,0,0
0,0,0.28333,0,0,0,0,0,0
0,0,0.30222,0,0,0,0,0,0
0,0,0.32111,0,0,0,0,0,0
0,0,0.34,0,0,0,0,0,0
0,0,0.35889,0,0,0,0,0,0
0,0,0.37778,0,0,0,0,0,0
0,0,0.39667,0,0,0,0,0,0
0,0,0.41556,0,0,0,0,0,0
0,0,0.43444,0,0,0,0,0,0
0,0,0.45333,0,0,0,0,0,0
0,0,0.47222,0,0,0,0,0,0
0,0,0.49111,0,0,0,0,0,0
0,0,0.51,0,0,0,0,0,0
0,0,0.52889,0,0,0,0,0,0
0,0,0.54778,0,0,0,0,0,0
0,0,0.56667,0,0,0,0,0,0
0,0,0.58556,0,0,0,0,0,0
0,0,0.60444,0,0,0,0,0,0
0,0,0.62333,0,0,0,0,0,0
0,0,0.64222,0,0,0,0,0,0
0,0,0.66111,0,0,0,0,0,0
0,0,0.68,0,0,0,0,0,0
0,0,0.69889,0,0,0,0,0,0
0,0,0.71778,0,0,0,0,0,0
0,0,0.73667,0,0,0,0,0,0
0,0,0.75556,0,0,0,0,0,0
0,0,0.77444,0,0,0,0,0,0
0,0,0.79333,0,0,0,0,0,0
0,0,0.81222,0,0,0,0,0,0
0,0,0.83111,0,0,0,0,0,0
0,0,0.85,0,0,0,0,0,0
0,0,0.86889,0,0,0,0,0,0
0,0,0.88778,0,0,0,0,0,0
